r[252]	126991	127488
r[253]	127489	127986
r[254]	127987	128484
r[255]	128485	128982
r[256]	128983	129480
r[257]	129481	129978
r[258]	129979	130476
r[259]	130477	130974
r[260]	130975	131472
r[261]	131473	131970
r[262]	131971	132468
r[263]	132469	132966
r[264]	132967	133464
r[265]	133465	133962
r[266]	133963	134460
r[267]	134461	134958
r[268]	134959	135456
r[269]	135457	135954
r[270]	135955	136452
r[271]	136453	136950
r[272]	136951	137448
r[273]	137449	137946
r[274]	137947	138444
r[275]	138445	138942
r[276]	138943	139440
r[277]	139441	139938
r[278]	139939	140436
r[279]	140437	140934
r[280]	140935	141432
r[281]	141433	141930
r[282]	141931	142428
r[283]	142429	142926
r[284]	142927	143424
r[285]	143425	143922
r[286]	143923	144420
r[287]	144421	144918
r[288]	144919	145416
r[289]	145417	145914
r[290]	145915	146412
r[291]	146413	146910
r[292]	146911	147408
r[293]	147409	147906
r[294]	147907	148404
r[295]	148405	148902
r[296]	148903	149400
r[297]	149401	149898
r[298]	149899	150396
r[299]	150397	150894
r[300]	150895	151392
r[301]	151393	151890
r[302]	151891	152388
r[303]	152389	152886
r[304]	152887	153384
r[305]	153385	153882
r[306]	153883	154380
r[307]	154381	154878
r[308]	154879	155376
r[309]	155377	155874
r[310]	155875	156372
r[311]	156373	156870
r[312]	156871	157368
r[313]	157369	157866
r[314]	157867	158364
tau.age	158365	158862
tau.ethngrp	158863	159360
tau.la	159361	159858
v[1]	159859	160356
v[2]	160357	160854
v[3]	160855	161352
v[4]	161353	161850
v[5]	161851	162348
v[6]	162349	162846
v[7]	162847	163344
v[8]	163345	163842
v[9]	163843	164340
v[10]	164341	164838
v[11]	164839	165336
v[12]	165337	165834
v[13]	165835	166332
v[14]	166333	166830
v[15]	166831	167328
v[16]	167329	167826
v[17]	167827	168324
v[18]	168325	168822
v[19]	168823	169320
v[20]	169321	169818
v[21]	169819	170316
v[22]	170317	170814
v[23]	170815	171312
v[24]	171313	171810
v[25]	171811	172308
v[26]	172309	172806
v[27]	172807	173304
v[28]	173305	173802
v[29]	173803	174300
v[30]	174301	174798
v[31]	174799	175296
v[32]	175297	175794
v[33]	175795	176292
v[34]	176293	176790
v[35]	176791	177288
v[36]	177289	177786
v[37]	177787	178284
v[38]	178285	178782
v[39]	178783	179280
v[40]	179281	179778
v[41]	179779	180276
v[42]	180277	180774
v[43]	180775	181272
v[44]	181273	181770
v[45]	181771	182268
v[46]	182269	182766
v[47]	182767	183264
v[48]	183265	183762
v[49]	183763	184260
v[50]	184261	184758
v[51]	184759	185256
v[52]	185257	185754
v[53]	185755	186252
v[54]	186253	186750
v[55]	186751	187248
v[56]	187249	187746
v[57]	187747	188244
v[58]	188245	188742
v[59]	188743	189240
w[1]	189241	189738
w[2]	189739	190236
w[3]	190237	190734
w[4]	190735	191232
w[5]	191233	191730
w[6]	191731	192228
