2	7.243
3	0.5063
4	1.831
5	3.176
6	7.951
7	0.1187
8	8.409
9	7.437
10	0.5973
11	1.164
12	5.373
13	4.264
14	0.04157
15	2.598
16	8.607
17	9.246
18	9.248
19	8.956
20	2.285
21	3.263
22	5.487
23	6.402
24	5.605
25	5.266
26	7.06
27	5.858
28	6.306
29	5.82
30	0.9021
31	4.518
32	5.484
33	5.515
34	1.269
35	7.208
36	4.163
37	1.904
38	1.483
39	7.685
40	4.772
41	0.5318
42	1.997
43	8.251
44	3.79
45	4.392
46	0.6665
47	0.9165
48	1.633
49	8.342
50	4.866
51	9.312
52	6.871
53	3.784
54	7.187
55	8.225
56	6.702
57	5.615
58	2.734
59	1.337
60	8.614
61	7.746
62	2.837
63	0.927
64	1.618
65	8.4
66	9.915
67	9.921
68	2.362
69	7.446
70	8.262
71	3.992
72	9.889
73	1.485
74	4.631
75	3.412
76	2.342
77	0.3696
78	3.884
79	5.285
80	9.94
81	2.02
82	4.269
83	4.609
84	9.193
85	1.816
86	2.555
87	5.252
88	6.603
89	3.082
90	3.605
91	4.674
92	1.721
93	6.426
94	4.184
95	9.245
96	5.82
97	8.741
98	0.5037
99	1.828
100	5.634
101	4.401
102	9.215
103	6.238
104	0.1839
105	7.072
106	4.356
107	8.995
108	6.467
109	3.283
110	7.738
111	8.514
112	1.958
113	1.035
114	6.866
115	6.37
116	4.761
117	6.567
118	4.351
119	5.664
120	2.577
121	6.577
122	6.357
123	5.708
124	9.648
125	3.741
126	9.868
127	0.609
128	7.596
129	3.291
130	2.386
131	3.275
132	4.926
133	0.6959
134	7.598
135	5.948
136	0.7625
137	8.807
138	4.189
139	7.852
140	2.687
141	2.772
142	9.083
143	9.879
144	0.9886
145	1.132
146	3.761
147	2.105
148	6.954
149	1.559
150	4.378
151	2.426
152	8.546
153	2.561
154	3.94
155	2.605
156	1.516
157	5.954
158	7.748
159	7.202
160	9.609
161	6.585
162	5.345
163	1.76
164	1.827
165	3.245
166	7.408
167	3.012
168	3.783
169	1.769
170	8.909
171	3.375
172	2.545
173	3.307
174	2.595
175	5.778
176	7.058
177	3.516
178	4.727
179	4.628
180	0.1724
181	8.304
182	7.807
183	8.032
184	4.059
185	6.311
186	9.749
187	7.273
188	5.952
189	7.49
190	7.879
191	1.319
192	4.22
193	0.2741
194	3.777
195	2.85
196	5.083
197	2.54
198	8.994
199	5.261
200	2.42
201	5.535
202	8.891
203	7.519
204	5.818
205	8.645
206	8.12
207	2.302
208	9.959
209	5.181
210	6.207
211	5.212
212	4.072
213	3.233
214	1.897
215	3.45
216	4.606
217	8.624
218	0.2966
219	5.924
220	9.354
221	1.233
222	7.507
223	2.312
224	1.379
225	8.151
226	5.647
227	1.892
228	9.226
229	9.945
230	4.159
231	6.257
232	3.187
233	9.797
234	8.04
235	2.556
236	3.292
237	4.612
238	0.6271
239	0.6063
240	4.328
241	0.9789
242	3.892
243	0.1313
244	9.049
245	3.695
246	9.686
247	3.329
248	5.565
249	0.3879
250	3.047
251	4.871
252	4.603
253	2.735
254	0.8799
255	8.389
256	3.197
257	2.275
258	1.765
259	3.48
260	8.583
261	4.105
262	1.103
263	4.144
264	8.397
265	9.699
266	3.955
267	3.251
268	6.668
269	0.3924
270	8.418
271	5.59
272	0.04215
273	0.0982
274	2.769
275	9.114
276	7.114
277	1.758
278	4.271
279	9.657
280	6.073
281	8.08
282	2.264
283	7.917
284	8.793
285	3.239
286	5.491
287	8.687
288	7.962
289	3.716
290	7.515
291	4.306
292	5.035
293	8.594
294	9.174
295	4.639E-4
296	8.091
297	3.126
298	4.587
299	0.2873
300	9.338
301	6.64
302	6.286
303	3.991
304	5.972
305	0.5989
306	6.497
307	3.139
308	0.06016
309	2.916
310	4.898
311	1.823
312	9.676
313	6.656
314	5.726
315	9.137
316	6.414
317	0.9929
318	5.21
319	5.653
320	7.663
321	5.108
322	7.945
323	3.255
324	6.4
325	1.225
326	5.02
327	6.12
328	6.029
329	6.233
330	4.606
331	6.671
332	9.211
333	2.037
334	2.029
335	0.6109
336	0.6612
337	6.769
338	2.474
339	0.9552
340	3.099
341	0.9492
342	4.984
343	6.395
344	2.835
345	5.807
346	4.397
