r[142]	102001	102400
r[143]	102401	102800
r[144]	102801	103200
r[145]	103201	103600
r[146]	103601	104000
r[147]	104001	104400
r[148]	104401	104800
r[149]	104801	105200
r[150]	105201	105600
r[151]	105601	106000
r[152]	106001	106400
r[153]	106401	106800
r[154]	106801	107200
r[155]	107201	107600
r[156]	107601	108000
r[157]	108001	108400
r[158]	108401	108800
r[159]	108801	109200
r[160]	109201	109600
r[161]	109601	110000
r[162]	110001	110400
r[163]	110401	110800
r[164]	110801	111200
r[165]	111201	111600
r[166]	111601	112000
r[167]	112001	112400
r[168]	112401	112800
r[169]	112801	113200
r[170]	113201	113600
r[171]	113601	114000
r[172]	114001	114400
r[173]	114401	114800
r[174]	114801	115200
r[175]	115201	115600
r[176]	115601	116000
r[177]	116001	116400
r[178]	116401	116800
r[179]	116801	117200
r[180]	117201	117600
r[181]	117601	118000
r[182]	118001	118400
r[183]	118401	118800
r[184]	118801	119200
r[185]	119201	119600
r[186]	119601	120000
r[187]	120001	120400
r[188]	120401	120800
r[189]	120801	121200
r[190]	121201	121600
r[191]	121601	122000
r[192]	122001	122400
r[193]	122401	122800
r[194]	122801	123200
r[195]	123201	123600
r[196]	123601	124000
r[197]	124001	124400
r[198]	124401	124800
r[199]	124801	125200
r[200]	125201	125600
r[201]	125601	126000
r[202]	126001	126400
r[203]	126401	126800
r[204]	126801	127200
r[205]	127201	127600
r[206]	127601	128000
r[207]	128001	128400
r[208]	128401	128800
r[209]	128801	129200
r[210]	129201	129600
r[211]	129601	130000
r[212]	130001	130400
r[213]	130401	130800
r[214]	130801	131200
r[215]	131201	131600
r[216]	131601	132000
r[217]	132001	132400
r[218]	132401	132800
r[219]	132801	133200
r[220]	133201	133600
r[221]	133601	134000
r[222]	134001	134400
r[223]	134401	134800
r[224]	134801	135200
r[225]	135201	135600
r[226]	135601	136000
r[227]	136001	136400
r[228]	136401	136800
r[229]	136801	137200
r[230]	137201	137600
r[231]	137601	138000
r[232]	138001	138400
r[233]	138401	138800
r[234]	138801	139200
r[235]	139201	139600
r[236]	139601	140000
r[237]	140001	140400
r[238]	140401	140800
r[239]	140801	141200
r[240]	141201	141600
r[241]	141601	142000
r[242]	142001	142400
r[243]	142401	142800
r[244]	142801	143200
r[245]	143201	143600
r[246]	143601	144000
r[247]	144001	144400
r[248]	144401	144800
r[249]	144801	145200
r[250]	145201	145600
r[251]	145601	146000
r[252]	146001	146400
r[253]	146401	146800
r[254]	146801	147200
r[255]	147201	147600
r[256]	147601	148000
r[257]	148001	148400
r[258]	148401	148800
r[259]	148801	149200
r[260]	149201	149600
r[261]	149601	150000
r[262]	150001	150400
r[263]	150401	150800
r[264]	150801	151200
r[265]	151201	151600
r[266]	151601	152000
r[267]	152001	152400
r[268]	152401	152800
r[269]	152801	153200
r[270]	153201	153600
r[271]	153601	154000
r[272]	154001	154400
r[273]	154401	154800
r[274]	154801	155200
r[275]	155201	155600
r[276]	155601	156000
r[277]	156001	156400
r[278]	156401	156800
r[279]	156801	157200
r[280]	157201	157600
r[281]	157601	158000
r[282]	158001	158400
r[283]	158401	158800
r[284]	158801	159200
r[285]	159201	159600
r[286]	159601	160000
r[287]	160001	160400
r[288]	160401	160800
r[289]	160801	161200
r[290]	161201	161600
r[291]	161601	162000
r[292]	162001	162400
r[293]	162401	162800
r[294]	162801	163200
r[295]	163201	163600
r[296]	163601	164000
r[297]	164001	164400
r[298]	164401	164800
r[299]	164801	165200
r[300]	165201	165600
r[301]	165601	166000
r[302]	166001	166400
r[303]	166401	166800
r[304]	166801	167200
r[305]	167201	167600
r[306]	167601	168000
r[307]	168001	168400
r[308]	168401	168800
tau.age	168801	169200
tau.conception	169201	169600
tau.ethngrp	169601	170000
tau.gor	170001	170400
tau.la	170401	170800
tau.met	170801	171200
tau.ons	171201	171600
u[1]	171601	172000
u[2]	172001	172400
u[3]	172401	172800
u[4]	172801	173200
u[5]	173201	173600
u[6]	173601	174000
v[1]	174001	174400
v[2]	174401	174800
v[3]	174801	175200
v[4]	175201	175600
v[5]	175601	176000
v[6]	176001	176400
v[7]	176401	176800
v[8]	176801	177200
v[9]	177201	177600
w[1]	177601	178000
w[2]	178001	178400
w[3]	178401	178800
w[4]	178801	179200
w[5]	179201	179600
w[6]	179601	180000
