3	-1.931
4	-1.9
5	-1.959
6	-1.955
7	-1.968
8	-1.926
9	-1.835
10	-1.85
11	-1.902
12	-1.954
13	-1.914
14	-1.721
15	-1.918
16	-1.934
17	-1.836
18	-1.948
19	-1.969
20	-1.964
21	-1.965
22	-1.908
23	-1.908
24	-1.878
25	-1.994
26	-1.753
27	-1.795
28	-1.742
29	-1.946
30	-1.924
31	-1.871
32	-1.999
33	-1.92
34	-1.666
35	-1.93
36	-1.827
37	-1.922
38	-1.997
39	-1.581
40	-1.912
41	-1.992
42	-1.876
43	-1.897
44	-1.819
45	-1.759
46	-1.761
47	-1.974
48	-1.844
49	-1.891
50	-1.941
3	-0.5995
4	-0.6098
5	-0.5453
6	-0.6144
7	-0.6042
8	-0.54
9	-0.6099
10	-0.6183
11	-0.5602
12	-0.6012
13	-0.6401
14	-0.6306
15	-0.4534
16	-0.5879
17	-0.6263
18	-0.5181
19	-0.7272
20	-0.5555
21	-0.6227
22	-0.6014
23	-0.696
24	-0.5728
25	-0.6682
26	-0.6403
27	-0.6492
28	-0.6288
29	-0.566
30	-0.5687
31	-0.6148
32	-0.5929
33	-0.6268
34	-0.6228
35	-0.524
36	-0.6547
37	-0.6781
38	-0.5704
39	-0.7118
40	-0.5648
41	-0.6248
42	-0.5513
43	-0.6709
44	-0.5923
45	-0.6063
46	-0.6977
47	-0.6967
48	-0.5537
49	-0.744
50	-0.6217
3	-0.2805
4	-0.3782
5	-0.2248
6	-0.1292
7	-0.1809
8	-0.2164
9	-0.2662
10	-0.2018
11	-0.1598
12	-0.2457
13	-0.09213
14	-0.2176
15	-0.2538
16	-0.2596
17	-0.146
18	-0.2953
19	-0.127
20	-0.283
21	-0.09336
22	-0.211
23	-0.08562
24	-0.1049
25	-0.2698
26	-0.1702
27	-0.2112
28	-0.2988
29	-0.3168
30	-0.2517
31	-0.2155
32	-0.2347
33	-0.2661
34	-0.163
35	-0.1198
36	-0.3482
37	-0.2107
38	-0.07672
39	-0.2205
40	-0.1133
41	-0.2524
42	-0.1323
43	-0.1114
44	-0.1239
45	-0.2133
46	-0.1876
47	-0.1333
48	-0.2706
49	-0.1334
50	-0.1639
3	8204.0
4	8188.0
5	8160.0
6	8186.0
7	8169.0
8	8169.0
9	8180.0
10	8186.0
11	8174.0
12	8192.0
13	8210.0
14	8161.0
15	8174.0
16	8198.0
17	8177.0
18	8164.0
19	8212.0
20	8183.0
21	8177.0
22	8178.0
23	8173.0
24	8197.0
25	8191.0
26	8163.0
27	8185.0
28	8196.0
29	8211.0
30	8168.0
31	8191.0
32	8179.0
33	8174.0
34	8163.0
35	8175.0
36	8164.0
37	8193.0
38	8209.0
39	8181.0
40	8200.0
41	8171.0
42	8163.0
43	8197.0
44	8165.0
45	8192.0
46	8164.0
47	8189.0
48	8163.0
49	8204.0
50	8178.0
3	-0.01832
4	0.07313
5	0.03147
6	0.05053
7	-0.01107
8	-0.2431
9	0.1996
10	-0.09852
11	-0.1698
12	-0.02457
13	-0.1526
14	0.1235
15	-0.05866
16	-0.07945
17	-0.07756
18	-0.2019
19	0.117
20	-0.1011
21	-0.05044
22	0.0762
23	-0.04757
24	-0.1556
25	0.0061
26	-0.126
27	0.1551
28	0.001494
29	-0.04746
30	-0.04956
31	-0.07128
32	0.05024
33	0.01034
34	-0.1036
35	0.01658
36	-0.09248
37	0.04426
38	-0.1719
39	-0.02017
40	0.1031
41	0.09052
42	0.02952
43	0.1393
44	0.03504
45	0.2227
46	-0.05831
47	-0.02457
48	-0.06331
49	-0.02695
50	0.2267
3	-0.04911
4	0.07941
5	0.006111
6	-0.03359
7	0.06158
8	0.228
9	-0.06049
10	0.0798
11	0.1691
12	-0.04651
13	-0.06199
14	-0.06948
15	0.07291
16	0.1043
17	-0.05022
18	-0.08514
19	-0.07029
20	0.3075
21	-0.07399
22	0.07402
23	-0.08321
24	-0.08039
25	-0.05099
26	-0.06236
27	-0.07632
28	-0.1122
29	0.05669
30	5.602E-4
31	-0.2811
32	0.08845
33	0.04148
34	-0.03477
35	-0.1114
36	-9.133E-4
37	0.07689
38	-0.1151
39	-0.006039
40	-2.148E-5
41	-0.1205
42	-0.05836
43	0.07635
44	0.1277
45	0.01162
46	0.0784
47	-0.02073
48	-0.03252
49	-0.07936
50	-0.02133
3	-0.07175
4	0.01872
5	0.07177
6	-0.1078
7	-0.116
8	0.04352
9	-0.02928
10	-0.01221
11	0.1585
12	-0.1152
13	0.09238
14	0.03612
15	-0.05481
16	-0.02002
17	-0.08981
18	-0.04451
19	0.003201
20	0.3545
21	-0.007611
22	-0.1365
23	-0.01207
24	-0.0016
25	-0.01074
26	0.1267
27	0.01427
28	0.07218
29	-0.0977
30	-0.09664
31	-0.3686
32	-0.139
33	-0.008855
34	0.1819
35	0.01526
36	-0.06656
37	0.1041
38	-0.1197
39	-0.07427
40	0.09607
41	-0.01351
42	0.06755
43	-0.08215
44	0.1633
45	0.03194
46	-0.02779
47	5.166E-4
48	-0.1084
49	-0.135
50	0.01637
3	-0.1015
4	-0.1803
5	-0.01562
6	0.1793
7	0.05427
8	0.2808
9	-0.06107
10	-0.07302
11	-0.04508
12	0.07087
13	-0.009925
14	0.1393
15	-0.1161
16	-0.03867
17	0.1542
18	0.1159
19	-0.03883
20	0.1513
21	-0.06998
22	-0.02513
23	0.02557
24	0.01344
25	0.05007
26	-0.09338
27	-2.945E-4
28	0.007449
29	0.08597
30	-0.07177
31	-0.1518
32	0.0417
33	0.02882
34	-0.1065
35	0.1572
36	0.07192
37	-0.02723
38	0.01447
39	-0.06492
40	0.01398
41	0.02074
42	0.04005
43	-0.05512
44	0.1142
45	-0.07023
46	-0.1183
47	-0.1219
48	-0.2485
49	0.03271
50	0.0178
3	-0.06329
4	0.1158
5	-0.04934
6	-0.02777
7	-0.02848
8	0.168
9	-0.138
10	-0.02076
11	-0.1524
12	0.07727
13	-0.02538
14	0.01415
15	-0.01162
16	0.2347
17	-0.1394
18	-0.1318
19	-0.06967
20	-0.3408
21	-0.01363
22	-0.1115
23	-0.04431
24	0.04109
25	-0.05043
26	0.0222
27	-0.06769
28	-0.3801
29	0.06045
30	0.1107
31	-0.04262
32	0.04645
33	-0.02146
34	0.2371
35	-0.1428
36	0.09796
37	-0.08762
38	-0.09187
39	0.1266
40	0.04903
41	-0.1277
42	-0.05013
43	-0.005542
44	-0.09036
45	-0.07223
46	-0.2166
47	-0.06662
48	-0.06209
49	0.02705
50	-0.2247
3	-0.1208
4	-0.03857
5	-0.02122
6	0.06334
7	0.01214
8	0.01953
9	-0.1453
10	0.01813
11	-0.1529
12	0.1535
13	-0.1365
14	-0.0324
15	-0.01051
16	0.1918
17	-0.297
18	0.06402
19	0.06134
20	0.01598
21	-0.0654
22	0.2331
23	-0.0291
24	0.2588
25	0.04709
26	0.06249
27	-0.08464
28	-0.06287
29	0.2301
30	-0.119
31	-0.1373
32	-0.01064
33	-0.1295
34	0.1757
35	-0.1348
36	0.1304
37	-0.02108
38	-0.06769
39	-0.03491
40	0.05996
41	0.09647
42	-0.04623
43	-0.01873
44	-0.2444
45	-0.2971
46	-0.09933
47	-0.008279
48	0.02145
49	-0.0159
50	0.07565
3	-0.1439
4	-0.06607
5	0.09657
6	0.1294
7	0.004488
8	-0.08876
9	-0.02898
10	-0.04604
11	-0.1867
12	-0.1631
13	-0.06249
14	0.1362
15	0.2124
16	0.02848
17	-0.2026
18	0.06681
19	0.04252
20	-0.07815
21	-0.1453
22	0.03005
23	-0.0625
24	0.04328
25	0.06672
26	-0.09444
27	0.03656
28	-0.1221
29	0.00551
30	0.02647
31	-0.03557
32	0.00504
33	-0.1141
34	-0.1458
35	0.01672
36	0.06491
37	0.02019
38	-0.2423
39	-0.1009
40	-0.06605
41	0.04323
42	-0.02732
43	0.1307
44	-0.1151
45	0.04353
46	-0.03165
47	-0.05372
48	-0.1258
49	-0.07527
50	0.01253
3	-0.07327
4	-0.005967
5	0.09273
6	0.04229
7	0.1079
8	0.1879
9	-0.02465
10	-2.035E-4
11	-0.08267
12	-0.08807
13	0.0439
14	-0.03046
15	-0.02621
16	0.05372
17	0.2698
18	-0.09016
19	0.01464
20	-0.1772
21	-0.1167
22	-0.07539
23	-0.04869
24	0.1824
25	0.04477
26	0.08939
27	0.05333
28	0.1132
29	0.0411
30	0.01543
31	0.193
32	0.1721
33	-0.02996
34	0.1826
35	-0.2191
36	0.07488
37	-0.03135
38	0.02156
39	-0.06324
40	0.0603
41	0.1
42	0.1678
43	-0.08624
44	0.08
45	-0.01255
46	-0.04755
47	0.06395
48	-0.002955
49	-0.05161
50	-0.01076
3	-0.1136
4	0.04555
5	0.1017
6	-0.09872
7	0.03879
8	0.006975
9	-0.0666
10	0.1043
11	-0.1695
12	0.01092
13	0.002957
14	0.07146
15	-0.09857
16	-0.112
17	-0.03024
18	-0.252
19	-0.03465
20	-0.3896
21	-0.06454
22	-0.001189
23	-0.1437
24	-0.07171
25	0.01421
26	0.01969
27	0.05107
28	-0.031
29	-0.01704
30	0.08546
31	-0.08049
32	0.06652
33	-0.01253
34	0.1199
35	-0.0626
36	0.1563
37	0.03047
38	-0.1518
39	-0.1151
40	-0.08588
41	0.006401
42	0.004902
43	0.1089
44	0.118
45	-0.0837
46	-0.05787
47	-0.03179
48	-0.2125
49	0.01194
50	0.02849
3	-0.1959
4	-0.02206
5	-0.04823
